dataset_slug,dataset_label,method,graph_type,module_id,global_graph_index,label,prediction_class,prediction_confidence,is_correct,logistic_probability,logistic_prediction,logistic_accuracy,top_features,fidelity_plus,fidelity_minus,progression_maskout_drop_k1,progression_maskout_drop_k3,progression_sufficiency_drop_k1,progression_sufficiency_drop_k3,progression_concentration_top1,progression_concentration_top3,text
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,5419,0,0,0.9998130202293396,True,0.9999998990965195,1,1.0,"S, S, «NOUN PHRASE», «NOUN, PLURAL», Blasts, «VERB PHRASE», «VERB, PAST TENSE», hit",-3.2186508178710938e-06,0.8519521504640579,7.390975952148437e-06,1.1920928955078125e-06,0.8618787229061127,0.876609593629837,8.675341623496785e-06,1.3992486489510945e-06,"Cisco #39;s Q1 Profit Leaps 29 Percent Cisco Systems has reported first-quarter profits of \$1.4 on sales of \$6 billion. Despite cautious spending by its corporate customers, softness in the global economy and a lingering uncertainty over whether "
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,6830,0,0,0.9972870349884032,True,0.9999997937524011,1,1.0,"S, «NOUN PHRASE», «PROPER NOUN, PLURAL», «PREPOSITION OR SUBORDINATING CONJUNCTION», for, 4, «NOUN, SINGULAR OR MASS», Pct",-0.0005569458007812,0.8704000264406204,0.0,-0.0002434849739074,0.8467730730772018,0.8608052879571915,0.0,-0.0002797391618922,"Conte goes on TV and names names As the bassist for the pop-funk band Tower of Power, Victor Conte laid down a song #39;s backbone by playing a predetermined series of notes."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,5751,0,0,0.9995854496955872,True,0.9999997704671634,1,1.0,"S, «NOUN PHRASE», «NOUN PHRASE», «PROPER NOUN, SINGULAR», Thatcher, «NOUN, SINGULAR OR MASS», case, «NOUN",-3.933906555175781e-06,0.8450571745634079,1.5497207641601562e-06,-5.573034286499024e-05,0.8490104079246521,0.8485801815986633,1.8338649866629523e-06,-6.594860625114848e-05,"Passenger Revenue Boost for Air France-KLM Air France-KLM on Monday posted a 61 percent rise in revenue in the group #39;s fiscal second quarter, boosted by the merger between the French and Dutch carriers and a strong rise in passenger and cargo revenue."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,720,1,1,0.998840868473053,True,0.9999927715583538,1,1.0,"S, S, «NOUN PHRASE», «NOUN PHRASE», «ADJECTIVE», Explosive, «NOUN, PLURAL», Remnants, «VERB PHRASE»",7.987022399902344e-06,0.997241541161202,0.0,-0.0001050233840942,0.9972903309389948,0.9972650576382877,0.0,-0.0001053138881197,"Explosive Remnants Found in Russian Jet Wreckage One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,2215,1,1,0.9984652996063232,True,0.9999914849214718,1,1.0,"S, S, «NOUN PHRASE», «NOUN PHRASE», «NOUN PHRASE», «DETERMINER», No, «NOUN, SINGULAR OR MASS», negotiation",1.901388168334961e-05,0.9969055353431032,-0.0001468658447265,-0.0001506805419921,0.9969470085343346,0.996919244294986,-0.0001473217267059,-0.0001511482650619,"No negotiation and no retreat, vows Bush When it came, the statement broadcast by the al-Jazeera Arabic news channel from Qatar was as chilling as it was ghoulish: A second American captive, Jack Hensley, 48, had "
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,577,1,1,0.998143434524536,True,0.9999905035533722,1,1.0,"S, «NOUN PHRASE», «PROPER NOUN, SINGULAR», NTT, «PROPER NOUN, SINGULAR», DoCoMo, S, «NOUN PHRASE»",1.4722347259521484e-05,0.9965535296360032,0.0,2.366304397583008e-05,0.9966036502737552,0.9967042311327532,0.0,2.3744879995502705e-05,"NTT DoCoMo, Motorola tie up on 3G handsets NTT DoCoMo will release a handset compatible with non-Japanese cellular networks and with its own 3G (third generation) mobile network early next year."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,5220,1,1,0.9998855590820312,True,0.9999874587523294,1,1.0,"S, «NOUN PHRASE», «PROPER NOUN, SINGULAR», Karzai, «VERB PHRASE», «VERB, 3rd person singular present», Promises, «NOUN PHRASE»",8.344650268554688e-07,0.9983171949861572,-1.049041748046875e-05,7.152557373046875e-06,0.9983948563458398,0.9983377393800764,-1.0508100564785135e-05,7.164614021444411e-06,Hamstring Shelves Moss Vikings receiver Randy Moss will miss his first game as a pro on Monday night against the Colts with a recurring hamstring strain that requires rest.
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,3202,3,3,0.9346683025360109,True,0.9997944190478579,1,1.0,"S, S, «NOUN PHRASE», «NOUN PHRASE», «PROPER NOUN, SINGULAR», U.N., «PROPER NOUN, SINGULAR», Agency",8.088350296020508e-05,0.0912534594535827,0.0026991367340087,0.0203865766525268,0.0786557793617248,0.0618564486503601,0.0295784592734452,0.2234060689271374,"Parmalat Investors Flock to Court Seeking Damages (Update2) Hundreds of Italians who lost savings in the collapse of food company Parmalat Finanziaria SpA flocked to Milan #39;s courthouse, seeking to recover damages as part of the criminal investigation of Italy #39; biggest bankruptcy."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,6662,3,3,0.9978933930397034,True,0.9996999638820135,1,1.0,"S, «NOUN PHRASE», :, «NOUN PHRASE», «PROPER NOUN, SINGULAR», Cloud, «PREPOSITIONAL PHRASE», «ADVERB», Not",-0.0006563663482666,0.2101827263832092,0.0003373026847839,0.0004689097404479,0.1412273645401001,0.1197997331619262,0.0016048068772738,0.002230962308449,Chercher dans toute l #39;actualit Italy ground to a halt as millions of workers observed a general strike in protest against the economic policies of Prime Minister Silvio Berlusconi #39;s centre-right government.
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,2109,3,3,0.7838781476020813,True,0.9995700808725245,1,1.0,"S, «SUBORDINATE CLAUSE QUESTION», «NOUN PHRASE», S, to, ensure, «SUBORDINATE CLAUSE», «VERB PHRASE», «VERB, PAST TENSE»",-0.2022209763526916,0.0789148807525634,0.0312941670417785,0.0316761136054992,-0.0681572556495666,-0.0802711248397827,0.3965559694615898,0.4013959509717728,HOW DOES MONTGOMERIE RANK AMONG THE GREATS? Scotland #39;s Colin Montgomerie sank the winning putt at the 35th Ryder Cup at Oakland Hills in Detroit to ensure the trophy remained in European hands and maintain his unbeaten record in singles matches in the competition.
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,3953,3,0,0.6317445039749146,False,0.00029503676522650725,0,1.0,"S, «NOUN PHRASE», «CARDINAL NUMBER», months, stardom, «CARDINAL NUMBER», months, «NOUN PHRASE», «NOUN PHRASE», «PROPER NOUN",-0.569642961025238,0.2370992004871368,-0.2709433436393738,-0.294386088848114,0.2104530334472656,0.2269362360239029,0.0,0.0,"Toughest athlete is female and unknown You probably haven't heard about one of the toughest endurance sports around: the deca-ironman. That's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. Currently, the world record stands at about 187 hours, held by a German housewife. Nobody else has ever finished the course below 192 hours.  "
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,493,0,2,0.6986830234527588,False,0.00028998398536393244,0,1.0,"«NOUN PHRASE», «NOUN PHRASE», «PROPER NOUN, SINGULAR», Johnson, «NOUN, SINGULAR OR MASS», amp, ;, S",-0.0056671202182769,0.1567079424858093,-0.4099795222282409,-0.4008907675743103,0.2978079046588391,0.2978404362220317,-1.3767482088686265,-1.3462273510886142,"Johnson  amp; Johnson bids for rival NEW YORK Johnson  amp; Johnson is in advanced negotiations to acquire Guidant, one of the largest US makers of devices to treat heart and circulatory illnesses, according to executives close to the talks."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,5529,3,2,0.9078232049942015,False,9.909339079179863e-05,0,1.0,"«ROOT», S, S, «NOUN PHRASE», «NOUN PHRASE», «NOUN PHRASE», «ADJECTIVE», New, «ADJECTIVE PHRASE», «ADJECTIVE»",1.2665987014770508e-07,-0.7477940768003464,-0.8213692158460617,-0.8300216048955917,0.083715814165771,0.0837583628017455,-9.812410615790686,-9.915775573380564,World Cup triumph means more money England #39;s first Rugby World Cup triumph a year ago generated profits of 13.5 million pounds (\$29.8 million Cdn) despite the loss of revenue from a lack of home games.
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,3570,3,2,0.5009410381317139,False,8.50140095807652e-05,0,1.0,S,-0.4162855744361877,0.0146166086196899,-0.0503353476524353,-0.06306654214859,0.4477509292773902,0.4477535001933574,0.0,0.0,"Legendary all-rounder Miller dies Keith Miller, arguably Australia's greatest  all-rounder in Test cricket, has died in Melbourne aged 84."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,1164,2,0,0.8275005221366882,False,1.6039707314649993e-05,0,1.0,"S, S, «VERB PHRASE», «VERB, GERUND OR present participle», «PREPOSITIONAL PHRASE», «PREPOSITION OR SUBORDINATING CONJUNCTION», to, «NOUN PHRASE», «NOMINALIZATION»",0.0056853741407394,0.1520436657592654,-0.6701218783855438,-0.6859214007854462,0.0142200291156768,0.0296309292316436,0.0,0.0,"Motorists Submitting to High Gas Prices (AP) AP - Americans appear to be getting used to paying more to drive  #151; even if it means they have less money to buy other things. For example, Wal-Mart Stores Inc., the world's largest retailer, blamed disappointing sales in August on the fact that shoppers spent more just getting to and from its stores."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,3755,2,3,0.5175298452377319,False,1.4410567831998575e-05,0,1.0,"S, «NOUN PHRASE», «VERB, 3rd person singular present», S, «NOUN PHRASE», «NOMINALIZATION», «PROPER NOUN, SINGULAR», Abbey",-0.2203664779663086,0.478031066362746,0.0320621132850647,0.0209431946277618,-0.3700925707817077,-0.3759937882423401,0.0,0.0,"NATO to send staff to Iraq NATO will send military trainers to Iraq before the end of the year in response to appeals by Iraqi leaders for speedy action, US ambassador to NATO Nicholas Burns said today."
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,5228,2,0,0.9778343439102172,False,5.04843513691653e-08,0,1.0,"S, «NOUN PHRASE», «VERB PHRASE», «VERB, BASE FORM», «ADVERB PHRASE», «NOUN, SINGULAR OR MASS», end, «PREPOSITIONAL PHRASE»",-0.0087209418416023,0.0186550230719149,-0.952964473515749,-0.9541855938732624,-0.1121257580816745,-0.0945696420967578,0.0,0.0,Steelers Downgrade Staley From Probable (AP) AP - Pittsburgh Steelers running back Duce Staley was downgraded Saturday from probable to questionable for Sunday's game against the Philadelphia Eagles.
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,6123,2,3,0.863740861415863,False,9.33037568134141e-09,0,1.0,"S, S, «VERB PHRASE», «VERB, non-3rd person singular present», squad, «PREPOSITIONAL PHRASE», «PREPOSITION OR SUBORDINATING CONJUNCTION», in, «NOMINALIZATION»",-0.0067987143993377,0.1325363181531429,-0.7283979952335358,-0.7070165574550629,-0.7135396897792816,-0.7252850234508514,0.0,0.0,"Van Gogh #39;s murder brings out Holland #39;s contradictions The murder of Dutch filmmaker Theo van Gogh by a young Muslim of Moroccan descent has shaken Holland to its very foundations. To most people, including the Dutch, the killing and its violent "
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,5732,2,3,0.8834324479103088,False,3.3670366945595497e-09,0,1.0,"«NOUN PHRASE», :, «PROPER NOUN, SINGULAR», Dominant, «NOMINALIZATION», «ADJECTIVE», long, «NOUN, SINGULAR OR MASS»",0.0065749958157539,0.1136937716510146,-0.7667636051774025,-0.7659815326333046,-0.7376377955079079,-0.7589729800820351,0.0,0.0,India launches rural aid project India launches a \$445m food-for-work programme aimed at tackling hunger in poor rural areas.
setfit_ag_news,AG News (SetFit),subgraphx,constituency,subgraphx:constituency,571,2,3,0.9535267949104308,False,9.456942825783115e-10,0,1.0,"S, «VERB, non-3rd person singular present», «VERB, past participle», «PROPER NOUN, SINGULAR», General, S, to",0.0361447567120194,0.0333228763192892,-0.9010000638663768,-0.9010693840682508,-0.8059300594031811,-0.816689770668745,0.0,0.0,"GM pulls Guy Ritchie car ad after protest Protests from seven safety groups have prompted General Motors to pull a television ad that shows a young boy driving a Corvette sports car so recklessly that it goes airborne, officials of the automaker say."
