dataset_slug,dataset_label,method,graph_type,module_id,global_graph_index,label,prediction_class,prediction_confidence,is_correct,logistic_probability,logistic_prediction,logistic_accuracy,top_features,fidelity_plus,fidelity_minus,progression_maskout_drop_k1,progression_maskout_drop_k3,progression_sufficiency_drop_k1,progression_sufficiency_drop_k3,progression_concentration_top1,progression_concentration_top3,text
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,392,1,1,0.999767005443573,True,0.9934001011362324,1,0.8834080717488789,"poetically, has, movie, latest, it, for, nothing, going, of, his",0.0257059335708618,0.0012733340263366,0.0003027915954589,0.0006599426269531,0.1393116116523742,0.0546568036079406,0.2377943172775359,0.5182792678930862,"an overemphatic , would-be wacky , ultimately tedious sex farce . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,515,0,0,0.9910709857940674,True,0.991155215354451,1,0.8661971830985915,"nine, the, just, fun, at, you, derivative, stake, ., a",0.1954967379570007,0.0160224437713623,0.0066701769828796,0.0077981948852539,0.3523494005203247,0.3140215277671814,0.4163020996086484,0.4867044625983959,"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,58,1,1,0.975929856300354,True,0.985060804612588,1,0.8834080717488789,"mundane, repulsively, to, sadistic, ., be, both, and, manages",-0.0126556754112243,0.2284750938415527,0.1285244226455688,0.1980031728744506,0.0103505849838256,-0.0127187371253967,0.5625314360728545,0.8666291346914412,manages to be both repulsively sadistic and mundane . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,283,1,1,0.9994239807128906,True,0.9845533836089607,1,0.8834080717488789,"-, ., of, for, art, rewarding, challenge, and, hungry, the",0.0355786681175231,0.0027881264686584,0.0008193850517272,0.00125253200531,0.2111184000968933,0.1156719326972961,0.2938837462855677,0.449237873313808,a rewarding work of art for only the most patient and challenge-hungry moviegoers . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,96,1,1,0.9981114864349364,True,0.9717872888742076,1,0.8834080717488789,"a, but, that, a, that, such, 's, guessing, noises, to",0.0287342071533203,0.0092357397079467,0.0011148452758789,0.0021313428878784,0.2777363061904907,0.1561797261238098,0.1207099064214262,0.2307712165214585,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,551,0,0,0.992259442806244,True,0.9714971144366911,1,0.8661971830985915,"too, 're, but, daphne, you, /, buff",0.0893673300743103,0.0147548913955688,0.005200982093811,0.0147548913955688,0.1746250987052917,0.0893673300743103,0.3524920620813909,1.0,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,659,0,0,0.9908913969993592,True,0.9519387326092081,1,0.8661971830985915,"moments, a, earns, of, that, is, its, son, gentility, room",0.0217134952545166,0.0719422698020935,0.0214877128601074,0.0719422698020935,0.136254608631134,0.0217134952545166,0.2986799404469462,1.0,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,666,0,0,0.9991760849952698,True,0.9477768977484953,1,0.8661971830985915,"repression, 's, aging, especially, hippies, inspiring, is, this, for, one",0.0159133076667785,0.0092207789421081,0.0003846883773803,0.0018532276153564,0.2517560720443725,0.0892153978347778,0.0417197266950659,0.200983846049425,richard gere and diane lane put in fine performances as does french actor oliver martinez . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,843,1,1,0.9658774733543396,True,0.6320771609781497,1,0.8834080717488789,"sprecher, ., it, stone, small, the, very, but, ', good",0.015302300453186,0.2412598729133606,0.0406753420829772,0.2058891654014587,0.2666038274765014,0.0604712963104248,0.1685955546266258,0.853391668142825,a wildly inconsistent emotional experience . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,453,0,0,0.7562736868858337,True,0.527180142832421,1,0.8661971830985915,"clear, story, path, 's, the, seems, as, be, to, to",-0.0588948726654052,0.2497709989547729,0.0859163999557495,0.23757004737854,0.1392674446105957,-0.026874840259552,0.3439806875709647,0.9511514482174042,"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,window,graphsvx:window,215,1,0,0.959671437740326,False,0.7453307279937152,1,0.8834080717488789,"more, to, far, adaptations, revenge, other, dumas, unlike, this, living",0.1477797031402588,0.1080247163772583,0.017932116985321,0.0740288496017456,0.3273348212242126,0.1926824450492859,0.1660001302173858,0.6852954775943331,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . "
