dataset_slug,dataset_label,method,graph_type,module_id,global_graph_index,label,prediction_class,prediction_confidence,is_correct,logistic_probability,logistic_prediction,logistic_accuracy,top_features,fidelity_plus,fidelity_minus,progression_maskout_drop_k1,progression_maskout_drop_k3,progression_sufficiency_drop_k1,progression_sufficiency_drop_k3,progression_concentration_top1,progression_concentration_top3,text
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,157,0,0,0.9990205764770508,True,0.9976100490749124,1,0.8943661971830986,"movie, lifeless, a, talent, ever, who, takes, to, about, man",0.0359013080596923,0.0081273317337036,0.000592827796936,0.0063166618347167,0.2675384879112243,0.050931692123413,0.0729424879358141,0.7772122563327809,it takes talent to make a lifeless movie about the most heinous man who ever lived . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,479,1,1,0.9999749660491944,True,0.9904557599986559,1,0.9035874439461884,"misogynistic, as, piece, of, hip, filth, itself, attempts, pass, adult",0.0174701809883117,0.0001803040504455,1.1801719665527344e-05,0.0001031160354614,0.1465914845466613,0.0310541987419128,0.0654545454545454,0.571900826446281,it 's a stunning lyrical work of considerable force and truth . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,638,1,1,0.9936800003051758,True,0.9881257386331063,1,0.9035874439461884,"a, a, cinematic, hollow, joke, by, told, ..., gymnast",0.0328617691993713,0.0366961956024169,0.012873888015747,0.0366961956024169,0.089042842388153,0.0328617691993713,0.3508235064808498,1.0,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,783,1,1,0.9837998151779176,True,0.9862725609135001,1,0.9035874439461884,"there, 's, plot, decent, film, powered, the, -, conflict, is",0.031954288482666,0.0275245904922485,0.0054824352264404,0.0275245904922485,0.0920982956886291,0.031954288482666,0.1991831714257253,1.0,the movie does a good job of laying out some of the major issues that we encounter as we journey through life . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,162,0,0,0.9982677698135376,True,0.9678946473561796,1,0.8943661971830986,"path, 's, as, to, to, going, it, be, where, the",0.0339027643203735,0.0152792334556579,0.0010984539985656,0.0060782432556152,0.2312157750129699,0.0783430933952331,0.0718919572603894,0.3978107457586124,"there seems to be no clear path as to where the story 's going , or how long it 's going to take to get there . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,781,0,0,0.9972336888313292,True,0.8922685427032203,1,0.8943661971830986,"the, very, least, at, if",0.0023001432418823,0.0040240287780761,0.0003421306610107,0.0040240287780761,0.0093427300453186,0.0023001432418823,0.0850219220286763,1.0,at once half-baked and overheated . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,124,1,1,0.9794930815696716,True,0.8401565614887962,1,0.9035874439461884,"first, and, wacky, him, running, the, lawrence, his, in, place",0.1124060750007629,0.0517847537994384,0.0103189945220947,0.0248754620552063,0.31801438331604,0.1934906840324401,0.199267038365385,0.4803626594721019,"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,286,1,1,0.8845855593681335,True,0.8104033510318882,1,0.9035874439461884,"like, is, price, campy, fun, best, 60s, its, the, .",-0.0547176599502563,0.6084415316581726,0.1275031566619873,0.3445244431495666,0.1263046264648437,0.0164628624916076,0.2095569582742087,0.5662408386400606,"at its best , queen is campy fun like the vincent price horror classics of the '60s . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,196,1,1,0.8246314525604248,True,0.7322218139184621,1,0.9035874439461884,"this, in, is, too, ., delhi, about, mild, clashing, culture",0.1680513024330139,0.0062776803970336,0.0073570013046264,0.0009742975234985,0.2297195792198181,0.2003920078277588,1.1719298911908242,0.1552002430641271,"so , too , is this comedy about mild culture clashing in today 's new delhi . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,581,1,1,0.7305625677108765,True,0.5493132056714777,1,0.9035874439461884,"surprises, to, fast, of, full, uninitiated, the, and, loose, accessible",-0.1310471296310424,0.3154000043869018,0.0734787583351135,0.14618581533432,-0.0100383162498474,-0.0610660910606384,0.2329700612336611,0.4634933839601144,"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,301,0,1,0.8899382948875427,False,0.5287920431520857,1,0.8943661971830986,"leads, keep, the, film, ., the, the, performances, grounded, and",0.070647656917572,0.1629086136817932,0.0227503776550292,0.0680159926414489,0.2799684405326843,0.1936398148536682,0.1396511647902623,0.4175101064594627,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,824,1,0,0.6806668639183044,False,0.3624868730930003,0,0.9035874439461884,"horribly, gone, all, sketch, a, wrong, ., feels, like, python",-0.0477771759033203,0.3065655529499054,0.1525552868843078,0.2344990074634552,0.0090873837471008,-0.0103838443756103,0.4976269689022637,0.7649228858461267,late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,44,1,0,0.568108081817627,False,0.1315131611821516,0,0.9035874439461884,"main, title, only, characters, its, the, people, not, describes, behind",-0.3163217306137085,0.3686134219169616,0.1265447437763214,0.3686134219169616,-0.1948891878128051,-0.3163217306137085,0.3432993381473462,1.0,"the title not only describes its main characters , but the lazy people behind the camera as well . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,364,1,0,0.6257615685462952,False,0.09527160161705496,0,0.9035874439461884,"blair, rivaling, long, time, long, witch, the, easily, come, of",-0.1192271709442138,0.1887121200561523,0.0790412425994873,0.1386356651782989,0.0060394406318664,-0.0786088705062866,0.4188456076693332,0.7346410243128376,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,854,0,1,0.7264439463615417,False,0.04550502671963417,0,0.8943661971830986,"a, nightmare, flesh, ., watching, like, made, 's, it",-0.0707082748413086,0.4421449601650238,0.0702300667762756,0.2937704622745514,0.1302978992462158,-0.033402681350708,0.1588394601400937,0.6644211485864412,"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,205,0,1,0.8051353096961975,False,0.04370334053508729,0,0.8943661971830986,"fun, neatly, category, into, of, the, good, stupid, ., falls",0.0088041424751281,0.2596854567527771,-0.0007768273353576,0.0481293201446533,0.186160147190094,0.1488602757453918,-0.0029914164045667,0.1853369870861612,falls neatly into the category of good stupid fun . 
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,543,0,1,0.7160540819168091,False,0.03792212434277742,0,0.8943661971830986,"once, confirms, 's, ., performance, power, again, her, blanchett",-0.1317545771598816,0.4033471941947937,0.0701088905334472,0.118616759777069,0.0002050995826721,-0.0399267077445983,0.17381769647131,0.2940809901635042,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,108,0,1,0.5652197003364563,False,0.023164016986301092,0,0.8943661971830986,"viewer, so, reacting, are, wincing, to, as, back, much, repugnance",-0.241158127784729,0.2010164856910705,0.051980972290039,0.1304384768009185,-0.1165425181388855,-0.2025936245918274,0.2585905932607205,0.6488944245169084,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,91,0,1,0.5374204516410828,False,0.010791339807736664,0,0.8943661971830986,"introduces, good, masterpiece, a, it, a, viewers, but, to, hardly",-0.1422808170318603,0.2040599584579467,0.1609103381633758,0.2040599584579467,-0.1418408155441284,-0.1422808170318603,0.7885444032202755,1.0,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . "
stanfordnlp_sst2,SST-2 (StanfordNLP),graphsvx,skipgrams,graphsvx:skipgrams,181,1,0,0.594361424446106,False,0.007150675730206088,0,0.9035874439461884,"as, movie, blooper, 's, bad, thing, when, substance, ., a",-0.2513278126716614,0.3878949135541916,0.113013207912445,0.3134585916996002,-0.0025535821914672,-0.1509712934494018,0.2913500640596989,0.8081018356942387,it 's a bad thing when a movie has about as much substance as its end credits blooper reel . 
