dataset_slug,dataset_label,method,graph_type,module_id,global_graph_index,label,prediction_class,prediction_confidence,is_correct,logistic_probability,logistic_prediction,logistic_accuracy,top_features,fidelity_plus,fidelity_minus,progression_maskout_drop_k1,progression_maskout_drop_k3,progression_sufficiency_drop_k1,progression_sufficiency_drop_k3,progression_concentration_top1,progression_concentration_top3,text
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,172,0,0,0.9991416931152344,True,0.9999469939565792,1,1.0,"it, like, i, have, been, waiting, my, whole, life, for",0.0001489520072937,0.2115991115570068,0.0044839978218078,0.0045914053916931,0.0075361728668212,0.0069357752799987,0.0211910049565582,0.0216986042989889,it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,582,1,1,0.99431049823761,True,0.9999296289407544,1,1.0,"it, a, charming, and, often, affecting, journey, .",0.0004688501358032,0.6542430520057678,0.0656706690788269,0.1725239753723144,0.0725960731506347,0.0269356966018676,0.100376563232112,0.2637001261891788,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,201,1,1,0.999440610408783,True,0.9999117176895005,1,1.0,"inside, film, 's, conflict, -, powered, plot, there, is, a",2.437829971313477e-05,0.6721055209636688,0.00017511844635,0.000633418560028,0.6151237189769745,0.5452505350112915,0.0002605520128729,0.0009424391561608,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,788,0,0,0.9887449145317078,True,0.9998902101935474,1,1.0,"artful, intelligent, film, that, stays, within, the, confines, of, a",0.0006217956542968,0.2532370686531067,-1.3113021850585938e-06,0.037964642047882,0.2794104218482971,0.0408758521080017,-5.178160496143094e-06,0.1499173965715399,"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,159,0,0,0.9795876741409302,True,0.9998794981576665,1,1.0,"'s, likable, .",-0.0095162391662597,0.4006679058074951,-0.0033597350120544,0.0001426339149475,0.2906574606895447,0.2135442495346069,-0.0083853359936162,0.0003559903672844,"like leon , it 's frustrating and still oddly likable . "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,129,1,1,0.9993500113487244,True,0.999860388898167,1,1.0,"it, the, grand, intelligent, entertainment, of, a, superior, cast, playing",3.057718276977539e-05,0.6494723260402679,0.0001913905143737,0.0003123879432678,0.4180942177772522,0.4265175461769104,0.000294686173221,0.0004809873042203,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,342,1,1,0.995731770992279,True,0.9997569022414341,1,1.0,"the, most, part, director, anne, -, sophie",0.0033839344978332,0.5075819492340088,0.0041005611419677,0.3426652550697326,0.4900833368301391,0.0003522038459777,0.0080786189267682,0.6750934614338597,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,495,1,1,0.9971805810928344,True,0.9995975268694228,1,1.0,"dogged, good, will, of, the, parents, and, `, vain, '",-6.508827209472656e-05,0.6864814758300781,0.0085725784301757,0.0186067223548889,0.1901484131813049,0.1085331439971923,0.0124877053962891,0.0271044784309585,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,643,1,1,0.9982640147209167,True,0.9995928005657913,1,1.0,"has, to, find, some, hook, on, which, to, hang, his",0.0002282857894897,0.6416703164577484,0.0003516674041748,0.0104301571846008,0.6298945844173431,0.2041018605232238,0.0005480499801146,0.0162546979610636,"the jabs it employs are short , carefully placed and dead-center . "
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,295,1,1,0.727754533290863,True,0.9982284253284536,1,1.0,"'s, slow, --, very, very, slow, .",0.0091748833656311,0.4089446365833282,0.0659375190734863,0.0751847028732299,0.3967313170433044,0.3657020926475525,0.1612382537264323,0.1838505659381842,jones ... does offer a brutal form of charisma . 
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,549,0,1,0.5220476388931274,False,0.017898777719222814,0,1.0,has,-0.2381358444690704,0.1143751144409179,-0.1357806622982025,-0.15847048163414,0.1852371394634246,0.1940405368804931,0.0,0.0,a coarse and stupid gross-out . 
stanfordnlp_sst2,SST-2 (StanfordNLP),subgraphx,syntactic,subgraphx:syntactic,49,0,1,0.5983045101165771,False,0.014557091860472465,0,1.0,"it, 's, hampered, by, a, lifetime, -, channel, kind, of",-2.9802322387695312e-08,-0.3034823536872864,-0.1717449426651001,-0.0588442385196685,0.0919464230537414,-0.0460768043994903,-1.6069957304271274,-0.5505981055042661,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . 
