dataset_slug,dataset_label,method,graph_type,module_id,global_graph_index,label,prediction_class,prediction_confidence,is_correct,logistic_probability,logistic_prediction,logistic_accuracy,top_features,fidelity_plus,fidelity_minus,progression_maskout_drop_k1,progression_maskout_drop_k3,progression_sufficiency_drop_k1,progression_sufficiency_drop_k3,progression_concentration_top1,progression_concentration_top3,text
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,5890,1,1,0.9998493194580078,True,0.9999999937681534,1,1.0,"not, looking, back, Controversial, Olympic, gold, medalist, Paul, Hamm, is",0.0831635594367981,0.0311059951782226,0.0002331733703613,0.0002571940422058,0.9804136473685504,0.9779607523232698,0.0074960909954931,0.0082683110034644,14 Nations to Participate in Plan to Reduce Methane Thirteen countries agreed yesterday to join a global plan proposed by the Bush administration to curb methane emissions by capturing the greenhouse gas and using it as an energy source before it is released into the atmosphere.
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,6786,3,3,0.943800151348114,True,0.9999999352751319,1,0.9984670413898825,"Sales, Fall, 0.3, Percent, in, August, Retail, sales, slid, in",-0.0005690455436706,0.8057025074958801,0.0347204208374023,0.0599586963653564,0.7736649215221405,0.694017082452774,0.0430933508514367,0.0744179095975607,"Williams Rejects Deal, Says He Won #39;t Return in 2005 Miami Dolphins tailback Ricky Williams has no immediate plans to resume his NFL career and, at least for now, intends to stay in retirement, according to his attorney."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,7595,1,1,0.9997411370277404,True,0.9999996913876421,1,1.0,"sends, Syria, tough, message, with, Hamas, strike, Widening, its, pursuit",3.6835670471191406e-05,0.9953965139575304,2.2172927856445312e-05,0.0007271170616149,0.995970606803894,0.8807810842990875,2.2275472684035687e-05,0.0007304798152487,"Around the world Ukrainian presidential candidate Viktor Yushchenko was poisoned with the most harmful known dioxin, which is contained in Agent Orange, a scientist who analyzed his blood said Friday."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,780,0,0,0.9991932511329652,True,0.9999994217439687,1,0.9973418394471026,"Jails, 5, Over, Limburg, US, Envoy, Murder, Plot, A, Yemeni",8.237361907958984e-05,0.9744213223457336,0.000126838684082,0.0002446174621582,0.9690258707851171,0.9458274208009244,0.0001301682148915,0.000251038700148,"Yemen Jails 5 Over Limburg, US Envoy Murder Plot A Yemeni court jailed five al Qaeda supporters for 10 years Saturday for the bombing of the French supertanker Limburg and sentenced to death another militant who plotted to kill the US ambassador to the Arab state."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,7363,1,1,0.9999983310699464,True,0.9999993958815067,1,1.0,"big, bash, See, you, next, year, in, Las, Vegas, proclaimed",0.0,0.9959256369620562,2.384185791015625e-07,2.7418136596679688e-06,0.9957633027806878,0.751347228884697,2.393939569914355e-07,2.7530305054015086e-06,"Mullah Omar and Bin Laden on the run as Afghan and American forces &lt;b&gt;...&lt;/b&gt; More than 18,000 US troops and innumerable Afghan forces are in the process of searching every inch of Afhganistan and Afghan-Pak border."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,96,2,2,0.9949016571044922,True,0.9999449668585644,1,1.0,"Heskey, miss, England, friendly, NEWCASTLE, England, (, AP, ), -",0.0002835392951965,0.0772070288658142,0.0034208297729492,0.0068859457969665,0.0543859601020813,0.0169600844383239,0.0443072324269156,0.0891880687305598,"Injured Heskey to miss England friendly NEWCASTLE, England (AP) - Striker Emile Heskey has pulled out of the England squad ahead of Wednesday #39;s friendly against Ukraine because of a tight hamstring, the Football Association said Tuesday. "
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,1063,2,2,0.9987553358078004,True,0.9999429789143377,1,1.0,"sales, decline, in, August, A, slow, August, snapped, an, eight",0.0002428889274597,0.0735410451889038,0.0003497004508972,-0.0002352595329284,0.0451194047927856,0.0702351331710815,0.0047551737944293,-0.0031990235157,"Federated sales decline in August A slow August snapped an eight-month winning streak for Federated Department Stores Inc., which reported its first drop in sales since November."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,3011,2,2,0.9921233057975768,True,0.9999299723095366,1,1.0,"cut, prices, on, its, computer, chips, by, as, much, as",-0.0021932125091552,0.1497873067855835,0.0016690492630004,0.0070175528526306,0.0657172203063964,0.0268266201019287,0.0111427950660044,0.0468501170307845,"Oil, Profit Reports to Weigh on Stocks  NEW YORK (Reuters) - A new reporting period for company  earnings kicks into gear next week, giving investors a bit of  hard data to chew on, and markets could be volatile if the  price of crude oil stays north of \$50 a barrel."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,5471,2,2,0.9788855910301208,True,0.999883797040687,1,1.0,"vote, is, due, to, be, held, in, Taiwan, on, plans",-0.0045353174209594,0.1646822690963745,0.0007022619247436,0.0268772840499877,0.0666751265525817,0.0180318355560302,0.0042643444773807,0.1632069086579005,"Refugees #39; hopes for return will outlive Arafat BEIRUT, Lebanon - Yasser Arafat promised Palestinians he would return them to the homes they lost when Israel was founded in 1948."
setfit_ag_news,AG News (SetFit),subgraphx,syntactic,subgraphx:syntactic,3642,2,2,0.7604818940162659,True,0.9997848718758883,1,1.0,":, and, code, does, not, always, mean, simple, for, the",-0.1297626495361328,0.1907404065132141,0.075143277645111,0.0660056471824646,-0.1992162466049194,-0.1969656944274902,0.3939557381613597,0.3460496304326155,"Glacier Grows in Mount St. Helen's Crater (AP) AP - While earthquakes, steam and magma are getting all the attention on Mount St. Helens these days, the volcano's most unique feature could be the icy epitome of slow motion that has sprouted on its flanks in the last two decades: its glacier."
